,Unnamed: 0,名称,总价,单价,产权信息,建筑面积,户型结构,建筑类型,建筑结构,装修,梯户比,供暖,电梯,区域,具体区域,厅,厨,卫,楼层类型,总层数,东,南,西,北,东南,东北,西南,西北,室
91,91,怡然家园6号院 角门东地铁站 地铁10号线,649.0,57700.0,co_ownership,112.48,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,self_heating,no,Fengtai,Corner_Gate,1,1,2,middle_floor,7,no,south,no,north,no,no,no,no,3
92,92,马家堡67号院  朝东向 正规一居室 满五唯一,280.0,49392.0,non_co_ownership,56.69,flat_floor,tower,steel_concrete_structure,simple_decoration,0.14285714285714285,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,18,east,no,no,no,no,no,no,no,1
93,93,角门 洋桥 角门东里 一居室 采光好,278.0,72661.0,non_co_ownership,38.26,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,no,no,no,no,no,southwest,no,1
94,94,角门东里 南北通透，采光充足，配套齐全，交通便利,383.0,55468.0,non_co_ownership,69.05,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,3
95,95,角门2号院南北通透 采光好 视野好,419.0,54522.0,non_co_ownership,76.85,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,1.0,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,14,no,south,no,north,no,no,no,no,2
96,96,南北通透视野宽阔采光充足，配套齐全西马小区满五唯一,287.0,55902.0,non_co_ownership,51.34,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,1
97,97,马家堡角门 商圈 司达小区10号线精装修两居室诚心出售,295.0,50428.0,co_ownership,58.5,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2
98,98,正规一居室，户型方正，配套齐全交通便利,358.0,51975.0,non_co_ownership,68.88,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,14,east,no,no,north,no,no,no,no,1
99,99,10号线角门东地铁 司达小区 满五年一,335.0,56483.0,non_co_ownership,59.31,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
100,100,司达小区 东西通透两居室 诚意出售,275.0,45682.0,non_co_ownership,60.2,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,east,no,west,no,no,no,no,no,2
101,101,马家堡阳光花园中高楼层精装修两室,680.0,73809.0,non_co_ownership,92.13,flat_floor,Banlou,steel_concrete_structure,hardcover,1.0,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,19,no,south,no,north,no,no,no,no,2
102,102,地铁10号线角门东站，南北通透两居室，诚意出售,300.0,49060.0,non_co_ownership,61.15,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2
103,103,角门东里 南北两居室 采光通风好,330.0,56219.0,co_ownership,58.7,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2
104,104,马家堡，角门，洋桥，朝南精装两居室，交通便利,316.0,58956.0,non_co_ownership,53.6,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,high_floor,6,east,south,no,no,no,no,no,no,2
105,105,马家堡 洋桥 角门东里 南北正规两居,315.0,55070.0,non_co_ownership,57.2,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
106,106,马家堡洋桥角门  杏林园 精装修两居室,450.0,59746.0,non_co_ownership,75.32,flat_floor,tower,steel_concrete_structure,hardcover,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,18,no,no,no,no,no,no,southwest,no,2
107,107,马家堡角门大红门两居室诚心出售,305.0,53322.0,non_co_ownership,57.2,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
108,108,洋桥 角门05年商品房两居室 满五唯一,499.0,57728.0,non_co_ownership,86.44,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,top_floor,21,no,no,no,no,southeast,no,no,no,2
109,109,南三环外  首座绿洲   电梯一居正对小区花园,355.0,57370.0,non_co_ownership,61.88,flat_floor,tower,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,21,no,no,no,north,no,no,no,no,1
110,110,地铁角门东站 司达小区 带电梯 两居室,360.0,55728.0,non_co_ownership,64.6,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.3333333333333333,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,high_floor,14,east,no,west,no,no,no,no,no,2
111,111,角门东里 满五唯一 10号线角门西/角门东地铁 诚心出售,345.0,59896.0,non_co_ownership,57.6,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
112,112,马家堡 角门  南北通透两居室  中间楼层 老少皆宜,536.0,64837.0,non_co_ownership,82.67,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2
113,113,马家堡角门正规1居室，双地铁，满五年，配套齐全。,275.0,47719.0,non_co_ownership,57.63,flat_floor,tower,steel_concrete_structure,hardcover,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,bottom_floor,18,east,no,no,no,no,no,no,no,1
114,114,大红门35号院满二年的商品房，无遮挡 看房方便,478.0,57480.0,non_co_ownership,83.16,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,low_floor,6,no,south,no,north,no,no,no,no,2
115,115,必看好房10号线角门东地铁 复式格局 满五年唯一商品房,458.0,50137.0,non_co_ownership,91.35,duplex,Banlou,mixed_structure,hardcover,0.3333333333333333,self_heating,no,Fengtai,Corner_Gate,1,1,2,high_floor,7,no,south,no,no,no,no,no,no,2
116,116,马家堡 角门 正规两居 南北通透 满五年唯一 业主诚售,330.0,52885.0,non_co_ownership,62.4,flat_floor,Banlou,mixed_structure,simple_decoration,0.25,central_heating,no,Fengtai,Corner_Gate,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
117,117,角门 大红门 马家堡 西北向一居    满五年,338.0,51135.0,non_co_ownership,66.1,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,high_floor,21,no,no,no,no,no,no,no,northwest,1
118,118,杏林园 马家堡 角门 洋桥 精装两居室,430.0,51920.0,non_co_ownership,82.82,flat_floor,tower,steel_concrete_structure,hardcover,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,18,no,no,no,no,southeast,no,no,no,2
119,119,角门 马家堡 大红门南北通透 精装修一居室,304.0,55791.0,non_co_ownership,54.49,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,bottom_floor,5,no,south,no,north,no,no,no,no,1
120,120,角门东里 南北通透两居 近地铁,310.0,52722.0,non_co_ownership,58.8,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2
121,121,马家堡 角门 正规一居室 配套齐全 生活方便,330.0,50645.0,non_co_ownership,65.16,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,21,no,no,no,no,no,no,no,northwest,1
122,122,洋桥 角门东里 两居室  带电梯 地铁10号线 全明格局,395.0,53647.0,non_co_ownership,73.63,flat_floor,tower,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,19,no,no,no,north,no,no,southwest,no,2
123,123,洋桥 角门东里  2居室  中间楼层 带电梯,380.0,60655.0,non_co_ownership,62.65,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,19,east,no,no,no,no,no,no,no,2
124,124,角门东马家堡大红门洋桥一居室，户型方正，采光好,290.0,50322.0,non_co_ownership,57.63,flat_floor,tower,steel_concrete_structure,simple_decoration,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,18,no,no,west,no,no,no,no,no,1
125,125,满五年且家庭只有这一套房，东向无遮挡采光视野好！,275.0,48510.0,non_co_ownership,56.69,flat_floor,tower,steel_concrete_structure,simple_decoration,0.14285714285714285,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,18,east,no,no,no,no,no,no,no,1
126,126,人车分流商品房社区，南向小户型，干净整洁,340.0,73498.0,non_co_ownership,46.26,flat_floor,Banlou,steel_concrete_structure,hardcover,0.6666666666666666,central_heating,elevator,Fengtai,Corner_Gate,0,1,1,bottom_floor,18,no,south,no,no,no,no,no,no,1
127,127,阳光花园首套首付128万既得，全明格局2梯3户满五唯一,323.0,69151.0,non_co_ownership,46.71,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.6666666666666666,central_heating,elevator,Fengtai,Corner_Gate,0,1,1,low_floor,19,east,no,no,north,no,no,no,no,1
128,128,东向大两居  户型方正 精装修 业主诚心出售,545.0,49722.0,non_co_ownership,109.61,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,bottom_floor,14,east,no,no,no,no,no,no,no,2
129,129,角门东里带电梯全明格局通透两居,410.0,48247.0,co_ownership,84.98,flat_floor,tower,steel_concrete_structure,simple_decoration,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,18,no,no,no,no,no,no,no,northwest,2
130,130,阳光花园 中间楼层 南向 开间,345.0,74579.0,non_co_ownership,46.26,flat_floor,Banlou,steel_concrete_structure,hardcover,0.6666666666666666,central_heating,elevator,Fengtai,Corner_Gate,0,1,1,middle_floor,19,no,south,no,no,no,no,no,no,1
131,131,正规三居室 东南朝向 高楼层视野好 户型方正,650.0,58787.0,co_ownership,110.57,flat_floor,tower,steel_concrete_structure,simple_decoration,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,high_floor,18,no,no,no,no,southeast,no,no,no,3
132,132,角门东里两居南北通透格局配套设施齐全,250.0,43707.0,non_co_ownership,57.2,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2
133,133,角门东 马家堡 小户型正规两居室,337.0,56487.0,non_co_ownership,59.66,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,east,no,no,no,no,no,no,no,2
134,134,角门东里 近地铁 带电梯2居 看房方便,360.0,57463.0,non_co_ownership,62.65,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,19,no,no,west,no,no,no,no,no,2
135,135,马家堡角门 南北通透 明窗客厅 近地铁 绿化好 物业好,349.0,53016.0,non_co_ownership,65.83,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,no,south,no,north,no,no,no,no,2
136,136,10号线角门东地铁 2010年小区阳光花园 诚心出售,443.0,74908.0,co_ownership,59.14,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,19,no,no,no,no,southeast,no,no,no,1
137,137,角门地铁，低楼层的南北通透的二居室,399.0,59402.0,non_co_ownership,67.17,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,2
138,138,怡然家园6号院 商品房  看房方便,400.0,49080.0,non_co_ownership,81.5,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,self_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,16,east,no,no,north,no,no,no,no,2
139,139,角门东里 近地铁 南北通透 采光充足,398.0,57598.0,co_ownership,69.1,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,3
140,140,怡然家园5号院 3室2厅 南 北,750.0,59416.0,non_co_ownership,126.23,no_data_yet,Banlou,mixed_structure,simple_decoration,0.5,self_heating,no,Fengtai,Corner_Gate,2,1,2,middle_floor,6,no,south,no,north,no,no,no,no,3
141,141,首座绿洲 1室1厅 北,360.0,58084.0,non_co_ownership,61.98,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,21,no,no,no,north,no,no,no,no,1
142,142,角门小区双地铁角门西站精装修两居,398.0,51395.0,non_co_ownership,77.44,flat_floor,tower,steel_concrete_structure,others,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,top_floor,18,no,no,west,no,no,no,no,no,2
143,143,南北通透格局，带电梯，交通便利，4号10号双地铁,410.0,53351.0,co_ownership,76.85,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,1.0,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,14,no,south,no,north,no,no,no,no,2
144,144,洋桥 角门 马家堡 角门东里 不临街,316.0,55053.0,non_co_ownership,57.4,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
145,145,马家堡 角门 复式，上下层各有一个带燃气厨房 带电梯,880.0,46488.0,non_co_ownership,189.3,no_data_yet,Banlou,steel_concrete_structure,simple_decoration,0.3333333333333333,self_heating,elevator,Fengtai,Corner_Gate,2,2,2,high_floor,14,no,south,no,north,no,no,no,no,5
146,146,马家堡 10号线角门东地铁  大复式 诚意出售看房方便,890.0,48182.0,non_co_ownership,184.72,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.5,self_heating,elevator,Fengtai,Corner_Gate,2,1,3,top_floor,11,no,south,no,north,no,no,no,no,4
147,147,阳光花园南北2居，马家堡商圈地铁10号线角门东站,778.0,76726.0,non_co_ownership,101.4,flat_floor,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,high_floor,12,no,south,no,north,no,no,no,no,2
148,148,10号线角门东  大复式带电梯 满五年唯一商品房 急售,889.0,47666.0,non_co_ownership,186.51,no_data_yet,Banlou,mixed_structure,simple_decoration,0.3333333333333333,self_heating,elevator,Fengtai,Corner_Gate,2,1,2,high_floor,7,no,no,west,no,southeast,no,no,no,5
149,149,角门西电梯一室 看房随时 户型好,295.0,51189.0,non_co_ownership,57.63,flat_floor,tower,steel_concrete_structure,simple_decoration,0.16666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,low_floor,18,no,no,west,no,no,no,no,no,1
150,150,马家堡商圈 首座绿洲 三居出售 正对小区花园,560.0,55064.0,non_co_ownership,101.7,flat_floor,tower,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,bottom_floor,21,no,no,no,no,no,no,southwest,no,3
151,151,司达小区 马家堡商圈  南北通透两居室 产权清晰,335.0,56483.0,non_co_ownership,59.31,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2
152,152,角门 阳光花园 中间楼层正规两居室,680.0,77795.0,non_co_ownership,87.41,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.6666666666666666,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,19,no,south,no,north,no,no,no,no,2
153,153,马家堡大红门10号线角门东地铁  正规两居室 环境幽美,440.0,56002.0,non_co_ownership,78.57,flat_floor,Banlou,mixed_structure,simple_decoration,0.3333333333333333,self_heating,no,Fengtai,Corner_Gate,1,1,1,high_floor,6,no,no,no,no,southeast,no,no,no,2
154,154,京华苑 2室1厅 西南,546.0,54820.0,non_co_ownership,99.6,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,20,no,no,no,no,no,no,southwest,no,2
155,155,角门东里 2室1厅 东 西,350.0,63166.0,non_co_ownership,55.41,no_data_yet,Banlou,mixed_structure,others,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,top_floor,6,east,no,west,no,no,no,no,no,2
156,156,南北通透正规两居室，户型方正，业主诚心出售,399.0,51920.0,non_co_ownership,76.85,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,1.0,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,bottom_floor,14,no,south,no,north,no,no,no,no,2
157,157,怡然家园6号院，二层无遮挡 无浪费,660.0,58678.0,non_co_ownership,112.48,flat_floor,Banlou,mixed_structure,hardcover,0.3333333333333333,self_heating,no,Fengtai,Corner_Gate,1,1,2,low_floor,7,no,south,no,north,no,no,no,no,3
158,158,角门甲8号院 1室1厅 西北,336.0,51566.0,non_co_ownership,65.16,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,21,no,no,no,no,no,no,no,northwest,1
159,159,大红门西路35号 中间层 两居室看房方便,368.0,49610.0,non_co_ownership,74.18,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,east,no,west,no,no,no,no,no,2
160,160,10号线角门东大红门南北通透双卫生间三居室诚心出售,718.0,54267.0,non_co_ownership,132.31,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.5,self_heating,elevator,Fengtai,Corner_Gate,2,1,2,low_floor,11,no,south,no,north,no,no,no,no,3
161,161,角门东里 南北通透两居 近地铁,320.0,55945.0,non_co_ownership,57.2,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
162,162,马家堡 洋桥 角门 大红门 东南向两居格局好业主诚心卖,455.0,52018.0,non_co_ownership,87.47,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,middle_floor,21,no,no,no,no,no,no,southwest,no,2
163,163,大红门西马场北里，南北三室通风好,320.0,56538.0,non_co_ownership,56.6,flat_floor,Banlou,brick_concrete_structure,hardcover,0.3333333333333333,central_heating,no,Fengtai,Corner_Gate,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,3
164,164,首座绿洲  正规三居  三个卧室都朝南 户型好,850.0,66935.0,non_co_ownership,126.99,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,2,high_floor,21,no,south,no,no,no,no,no,no,3
165,165,洋桥 角门一层大住宅 满五唯一,1200.0,89140.0,non_co_ownership,134.62,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Fengtai,Corner_Gate,1,1,2,bottom_floor,21,no,south,no,no,no,no,no,no,3
166,166,角门甲4号院 南北通透 一层 诚心出售,440.0,68059.0,non_co_ownership,64.65,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Corner_Gate,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,2
167,167,马家堡角门，出小区角门东地铁，可等满五年唯一时过户,436.0,79942.0,non_co_ownership,54.54,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Fengtai,Corner_Gate,1,1,1,high_floor,16,no,no,no,no,southeast,no,no,no,1
168,168,临近地铁人车分流商品房社区，南向小户型，采光好！,328.0,76815.0,non_co_ownership,42.7,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Fengtai,Corner_Gate,0,1,1,bottom_floor,16,no,south,no,no,no,no,no,no,1
169,169,东风南里 1室1厅 南 北,89.0,20446.0,non_co_ownership,43.53,flat_floor,Banlou,brick_concrete_structure,simple_decoration,0.3333333333333333,central_heating,no,Fangshan,Yanshan,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,1
170,170,东风北里商品房两居室，中间楼层，出行方便，采光充足,90.0,20690.0,non_co_ownership,43.5,flat_floor,Banlou,brick_concrete_structure,simple_decoration,0.3333333333333333,central_heating,no,Fangshan,Yanshan,1,1,1,middle_floor,4,no,south,no,north,no,no,no,no,2
171,171,满五年。精装修。南北通透，价格合适。近公园,105.0,18173.0,co_ownership,57.78,flat_floor,Banlou,mixed_structure,hardcover,0.25,central_heating,no,Fangshan,Yanshan,1,1,1,top_floor,5,no,south,no,north,no,no,no,no,2
172,172,迎风一里 2室1厅 南 北,110.0,18173.0,non_co_ownership,60.53,flat_floor,No_data_yet,unknown_structure,others,0.3333333333333333,no_data_yet,no_data_yet,Fangshan,Yanshan,1,1,1,low_floor,6,no,south,no,north,no,no,no,no,2
173,173,高家坡社区3-1-1-1 75.33平方米。南北通透,140.0,18585.0,non_co_ownership,75.33,flat_floor,Banlou,brick_concrete_structure,hardcover,0.3333333333333333,central_heating,no,Fangshan,Yanshan,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,3
